action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12040805,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '21.27', 'le': '0.39', 'lle': '2.63', 'sei': '13.65'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,5.92,0,http://www.openphacts.org/units/Nanomolar,1727229,=,1,1,=,,IC50,nM,,1200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,1.2
,,12041462,[],CHEMBL2149729,Inhibition of SARS-CoV PLpro deubiququitination expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence analysis,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.95', 'le': '0.27', 'lle': '0.11', 'sei': '12.36'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.22,0,http://www.openphacts.org/units/Nanomolar,1727230,=,1,1,=,,IC50,nM,,60200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,60.2
,,12041505,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '16.20', 'le': '0.30', 'lle': '0.52', 'sei': '10.08'}",CHEMBL187266,TANSHINONE IIA,CHEMBL187266,4.77,0,http://www.openphacts.org/units/Nanomolar,1727224,=,1,1,=,,IC50,nM,,17100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,17.1
,,12041506,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)CO,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '15.29', 'le': '0.28', 'lle': '1.52', 'sei': '7.03'}",CHEMBL215254,TANSHINONE IIB,CHEMBL215254,4.75,0,http://www.openphacts.org/units/Nanomolar,1727225,=,1,1,=,,IC50,nM,,18000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,18.0
,,12041507,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@@]1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(C)coc2-1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.70', 'le': '0.27', 'lle': '1.57', 'sei': '6.76'}",CHEMBL2146517,METHYL TANSHINONATE,CHEMBL2146517,4.97,0,http://www.openphacts.org/units/Nanomolar,1727226,=,1,1,=,,IC50,nM,,10600.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.6
,,12041508,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@H]1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '16.86', 'le': '0.31', 'lle': '1.56', 'sei': '11.52'}",CHEMBL187460,CRYPTOTANSHINONE,CHEMBL187460,5.00,0,http://www.openphacts.org/units/Nanomolar,1727227,=,1,1,=,,IC50,nM,,10100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.1
,,12041509,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '17.88', 'le': '0.32', 'lle': '0.84', 'sei': '10.45'}",CHEMBL363535,TANSHINONE I,CHEMBL363535,4.94,0,http://www.openphacts.org/units/Nanomolar,1727228,=,1,1,=,,IC50,nM,,11500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,11.5
,,12041510,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '17.86', 'le': '0.32', 'lle': '1.68', 'sei': '11.46'}",CHEMBL227075,DIHYDROTANSHINONE I,CHEMBL227075,4.97,0,http://www.openphacts.org/units/Nanomolar,1727229,=,1,1,=,,IC50,nM,,10700.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.7
,,12041511,[],CHEMBL2150313,Inhibition of SARS-CoV PLpro expressed in Escherichia coli BL21 (DE3) using Arg-Leu-Arg-Gly-Gly-AMC as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)CCCC3(C)C,,,CHEMBL2146458,Bioorg Med Chem,2012,"{'bei': '14.53', 'le': '0.27', 'lle': '-0.01', 'sei': '12.02'}",CHEMBL45830,MILTIRONE,CHEMBL45830,4.10,0,http://www.openphacts.org/units/Nanomolar,1727230,=,1,1,=,,IC50,nM,,78900.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,78.9
,,12624534,[],CHEMBL2317185,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) after 2 hrs by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '15.57', 'le': '0.30', 'lle': '0.92', 'sei': '16.39'}",CHEMBL18786,CINANSERIN,CHEMBL18786,5.30,0,http://www.openphacts.org/units/Nanomolar,1841155,=,1,1,=,,IC50,nM,,5000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,5.0
,,12624546,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '13.43', 'le': '0.25', 'lle': '0.55', 'sei': '7.72'}",CHEMBL2311740,,CHEMBL2311740,5.82,0,http://www.openphacts.org/units/Nanomolar,1841206,=,1,1,=,,IC50,nM,,1500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,1.5
,,12624548,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cc[nH]n1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,,CHEMBL2311736,,CHEMBL2311736,,0,http://www.openphacts.org/units/Nanomolar,1841202,<,1,1,<,,IC50,nM,,300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.3
,,12624549,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccccn1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,,CHEMBL2311734,,CHEMBL2311734,,0,http://www.openphacts.org/units/Nanomolar,1841200,<,1,1,<,,IC50,nM,,300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.3
,,12624550,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccncc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '10.03', 'le': '0.19', 'lle': '-0.92', 'sei': '5.76'}",CHEMBL2311733,,CHEMBL2311733,4.35,0,http://www.openphacts.org/units/Nanomolar,1841199,=,1,1,=,,IC50,nM,,45000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,45.0
,,12624551,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)c2ccco2)c2ccc(C(C)(C)C)cc2)cn1,,,CHEMBL2311314,J Med Chem,2013,,CHEMBL2311732,,CHEMBL2311732,,0,http://www.openphacts.org/units/Nanomolar,1841198,<,1,1,<,,IC50,nM,,300.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.3
,,12624552,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cnccn1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '12.10', 'le': '0.22', 'lle': '0.59', 'sei': '5.95'}",CHEMBL2311731,,CHEMBL2311731,5.26,0,http://www.openphacts.org/units/Nanomolar,1841197,=,1,1,=,,IC50,nM,,5500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,5.5
,,12624553,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1ccnnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '11.51', 'le': '0.21', 'lle': '0.33', 'sei': '5.66'}",CHEMBL2311730,,CHEMBL2311730,5.00,0,http://www.openphacts.org/units/Nanomolar,1841196,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.0
,,12624554,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NC(C)(C)C)c2cccnc2)c1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '9.22', 'le': '0.17', 'lle': '-0.30', 'sei': '5.15'}",CHEMBL2311729,,CHEMBL2311729,4.12,0,http://www.openphacts.org/units/Nanomolar,1841195,=,1,1,=,,IC50,nM,,75000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,75.0
,,12624555,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccc(Cl)o1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '11.29', 'le': '0.22', 'lle': '-0.65', 'sei': '7.00'}",CHEMBL2311727,,CHEMBL2311727,5.28,0,http://www.openphacts.org/units/Nanomolar,1841193,=,1,1,=,,IC50,nM,,5200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,5.2
,,12624556,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ncco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '9.96', 'le': '0.18', 'lle': '-0.34', 'sei': '4.90'}",CHEMBL2311726,,CHEMBL2311726,4.33,0,http://www.openphacts.org/units/Nanomolar,1841192,=,1,1,=,,IC50,nM,,47000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,47.0
,,12624557,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)C1=NC=NC1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '12.04', 'le': '0.22', 'lle': '1.37', 'sei': '6.00'}",CHEMBL2311709,,CHEMBL2311709,5.22,0,http://www.openphacts.org/units/Nanomolar,1841175,=,1,1,=,,IC50,nM,,6000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,6.0
,,12624558,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1cccs1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '9.57', 'le': '0.18', 'lle': '-1.44', 'sei': '6.90'}",CHEMBL2311705,,CHEMBL2311705,4.30,0,http://www.openphacts.org/units/Nanomolar,1841171,=,1,1,=,,IC50,nM,,50000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,50.0
,,12624559,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1cnco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '10.15', 'le': '0.19', 'lle': '-0.26', 'sei': '4.99'}",CHEMBL2311700,,CHEMBL2311700,4.41,0,http://www.openphacts.org/units/Nanomolar,1841166,=,1,1,=,,IC50,nM,,39000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,39.0
,,12624562,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '10.85', 'le': '0.20', 'lle': '-0.55', 'sei': '6.03'}",CHEMBL2311695,,CHEMBL2311695,4.55,0,http://www.openphacts.org/units/Nanomolar,1841161,=,1,1,=,,IC50,nM,,28100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,28.1
,,12624563,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '12.27', 'le': '0.23', 'lle': '0.05', 'sei': '7.05'}",CHEMBL2311694,,CHEMBL2311694,5.32,0,http://www.openphacts.org/units/Nanomolar,1841160,=,1,1,=,,IC50,nM,,4800.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,4.8
,,12624564,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '12.70', 'le': '0.23', 'lle': '0.02', 'sei': '7.50'}",CHEMBL1405735,,CHEMBL1405735,5.66,0,http://www.openphacts.org/units/Nanomolar,1841159,=,1,1,=,,IC50,nM,,2200.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,2.2
,,12624565,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,C=C(Cc1cccc(C)c1)C1=CC=C(c2ccc(C)cc2)C1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '17.06', 'le': '0.30', 'lle': '-0.93', 'sei': None}",CHEMBL2311693,,CHEMBL2311693,4.89,0,http://www.openphacts.org/units/Nanomolar,1841158,=,1,1,=,,IC50,nM,,13000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,13.0
,,12624566,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Oc1cncc(Br)c1)c1cccs1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '22.18', 'le': '0.57', 'lle': '3.18', 'sei': '16.08'}",CHEMBL2311692,,CHEMBL2311692,6.30,0,http://www.openphacts.org/units/Nanomolar,1841157,=,1,1,=,,IC50,nM,,500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.5
,,12624567,[],CHEMBL2317184,Inhibition of SARS-CoV 3CLpro expressed in Escherichia coli BL21 (DE3) by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)c1ccc(C(=O)On2nnc3ccccc32)cc1,,,CHEMBL2311314,J Med Chem,2013,"{'bei': '15.96', 'le': '0.29', 'lle': '2.40', 'sei': '8.22'}",CHEMBL2311691,,CHEMBL2311691,4.96,0,http://www.openphacts.org/units/Nanomolar,1841156,=,1,1,=,,IC50,nM,,11100.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,11.1
,,13353661,[],CHEMBL2399650,Inhibition of SARS coronavirus 3CLpro using Dabcyl-KTSAVLQ/SGFRKME-Edans as substrate preincubated for 30 mins followed by substrate addition by FRET assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@@H]1NC(=O)[C@@H](NC(=O)OCc2ccccc2)Cc2cn(nn2)CCCNC(=O)CC[C@@H](C=O)NC1=O,,,CHEMBL2396618,Bioorg Med Chem Lett,2013,"{'bei': '8.66', 'le': '0.16', 'lle': '4.18', 'sei': '2.77'}",CHEMBL2397338,,CHEMBL2397338,4.81,0,http://www.openphacts.org/units/Nanomolar,1902714,=,1,1,=,,IC50,nM,,15500.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,15.5
,,13373494,[],CHEMBL2406590,Inhibition of SARS coronavirus Chymotrypsin-like protease using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccccc1NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '8.58', 'le': '0.17', 'lle': '1.71', 'sei': '3.50'}",CHEMBL2402686,,CHEMBL2402686,4.85,0,http://www.openphacts.org/units/Nanomolar,1905719,=,1,1,=,,IC50,nM,,14000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,14.0
,,13373495,[],CHEMBL2406590,Inhibition of SARS coronavirus Chymotrypsin-like protease using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)c1,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '8.84', 'le': '0.17', 'lle': '1.86', 'sei': '3.61'}",CHEMBL2402685,,CHEMBL2402685,5.00,0,http://www.openphacts.org/units/Nanomolar,1905718,=,1,1,=,,IC50,nM,,10000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,10.0
,,13373496,[],CHEMBL2406590,Inhibition of SARS coronavirus Chymotrypsin-like protease using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)COc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '8.61', 'le': '0.17', 'lle': '1.52', 'sei': '3.65'}",CHEMBL2402680,,CHEMBL2402680,4.62,0,http://www.openphacts.org/units/Nanomolar,1905713,=,1,1,=,,IC50,nM,,24000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,24.0
,,13373497,[],CHEMBL2406590,Inhibition of SARS coronavirus Chymotrypsin-like protease using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '7.93', 'le': '0.15', 'lle': '1.10', 'sei': '3.45'}",CHEMBL2402508,,CHEMBL2402508,4.37,0,http://www.openphacts.org/units/Nanomolar,1905533,=,1,1,=,,IC50,nM,,43000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,43.0
,,13373498,[],CHEMBL2406590,Inhibition of SARS coronavirus Chymotrypsin-like protease using H-Thr-Ser-Ala-Val-Leu-Gln-Ser-Gly-Phe-Arg-Lys-NH2 as substrate by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '8.72', 'le': '0.17', 'lle': '0.85', 'sei': '3.70'}",CHEMBL2402501,,CHEMBL2402501,4.68,0,http://www.openphacts.org/units/Nanomolar,1905526,=,1,1,=,,IC50,nM,,21000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,21.0
,,13373528,[],CHEMBL2406591,Inhibition of SARS coronavirus Chymotrypsin-like protease,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2401675,Eur J Med Chem,2013,,CHEMBL18786,CINANSERIN,CHEMBL18786,,0,http://www.openphacts.org/units/Nanomolar,1905731,=,1,1,=,,IC50,nM,,323000.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,323.0
,,13373531,[],CHEMBL2406591,Inhibition of SARS coronavirus Chymotrypsin-like protease,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)Cc1c[nH]cn1)C(C)C,,,CHEMBL2401675,Eur J Med Chem,2013,"{'bei': '12.15', 'le': '0.23', 'lle': '7.96', 'sei': '3.40'}",CHEMBL1929019,,CHEMBL1929019,7.19,0,http://www.openphacts.org/units/Nanomolar,1905728,=,1,1,=,,IC50,nM,,65.0,CHEMBL3927,Severe acute respiratory syndrome-related coronavirus,SARS coronavirus 3C-like proteinase,694009,,,IC50,uM,UO_0000065,,0.065
